date,region,sales
2021-04-16,west,226576
2021-04-17,north,225625
2021-04-17,south,202500
2021-04-17,east,233289
2021-04-17,west,229441
2021-04-18,north,160801
2021-04-18,south,196249
2021-04-18,east,231361
2021-04-18,west,205209
2021-04-19,north,186624
2021-04-19,south,178929
2021-04-19,east,189225
2021-04-19,west,234256
2021-04-20,north,209764
2021-04-20,south,178929
2021-04-20,east,178084
2021-04-20,west,229441
2021-04-21,north,230400
2021-04-21,south,192721
2021-04-21,east,175561
2021-04-21,west,217156
2021-04-22,north,199809
2021-04-22,south,192721
2021-04-22,east,246016
2021-04-22,west,206116
2021-04-23,north,207936
2021-04-23,south,170569
2021-04-23,east,170569
2021-04-23,west,204304
2021-04-24,north,238144
2021-04-24,south,181476
2021-04-24,east,219961
2021-04-24,west,163216
2021-04-25,north,207025
2021-04-25,south,225625
2021-04-25,east,219024
2021-04-25,west,211600
2021-04-26,north,204304
2021-04-26,south,210681
2021-04-26,east,210681
2021-04-26,west,178929
2021-04-27,north,175561
2021-04-27,south,161604
2021-04-27,east,201601
2021-04-27,west,201601
2021-04-28,north,227529
2021-04-28,south,198916
2021-04-28,east,208849
2021-04-28,west,178929
2021-04-29,north,184900
2021-04-29,south,170569
2021-04-29,east,178084
2021-04-29,west,189225
2021-04-30,north,215296
2021-04-30,south,237169
2021-04-30,east,168100
2021-04-30,west,187489
2021-05-01,north,242064
2021-05-01,south,187489
2021-05-01,east,178084
2021-05-01,west,215296
2021-05-02,north,212521
2021-05-02,south,184041
2021-05-02,east,242064
2021-05-02,west,204304
2021-05-03,north,221841
2021-05-03,south,171396
2021-05-03,east,241081
2021-05-03,west,174724
2021-05-04,north,206116
2021-05-04,south,235225
2021-05-04,east,233289
2021-05-04,west,170569
2021-05-05,north,214369
2021-05-05,south,179776
2021-05-05,east,217156
2021-05-05,west,210681
2021-05-06,north,179776
2021-05-06,south,168100
2021-05-06,east,183184
2021-05-06,west,198916
2021-05-07,north,174724
2021-05-07,south,218089
2021-05-07,east,180625
2021-05-07,west,226576
2021-05-08,north,174724
2021-05-08,south,248004
2021-05-08,east,193600
2021-05-08,west,167281
2021-05-09,north,183184
2021-05-09,south,178929
2021-05-09,east,167281
2021-05-09,west,227529
2021-05-10,north,202500
2021-05-10,south,216225
2021-05-10,east,216225
2021-05-10,west,230400
2021-05-11,north,179776
2021-05-11,south,187489
2021-05-11,east,189225
2021-05-11,west,191844
2021-05-12,north,185761
2021-05-12,south,216225
2021-05-12,east,164025
2021-05-12,west,241081
2021-05-13,north,217156
2021-05-13,south,195364
2021-05-13,east,161604
2021-05-13,west,215296
2021-05-14,north,182329
2021-05-14,south,250000
2021-05-14,east,183184
2021-05-14,west,191844
2021-05-15,north,200704
2021-05-15,south,190096
2021-05-15,east,163216
2021-05-15,west,228484
2021-05-16,north,225625
2021-05-16,south,168100
2021-05-16,east,173056
2021-05-16,west,168921
2021-05-17,north,163216
2021-05-17,south,244036
2021-05-17,east,197136
2021-05-17,west,203401
2021-05-18,north,190969
2021-05-18,south,241081
2021-05-18,east,206116
2021-05-18,west,233289
2021-05-19,north,230400
2021-05-19,south,211600
2021-05-19,east,189225
2021-05-19,west,163216
2021-05-20,north,192721
2021-05-20,south,168100
2021-05-20,east,168921
2021-05-20,west,211600
2021-05-21,north,246016
2021-05-21,south,200704
2021-05-21,east,164025
2021-05-21,west,246016
2021-05-22,north,236196
2021-05-22,south,176400
2021-05-22,east,234256
2021-05-22,west,232324
2021-05-23,north,185761
2021-05-23,south,219961
2021-05-23,east,167281
2021-05-23,west,200704
2021-05-24,north,228484
2021-05-24,south,195364
2021-05-24,east,177241
2021-05-24,west,172225
2021-05-25,north,163216
2021-05-25,south,177241
2021-05-25,east,210681
2021-05-25,west,160801
2021-05-26,north,245025
2021-05-26,south,195364
2021-05-26,east,166464
2021-05-26,west,173889
2021-05-27,north,173056
2021-05-27,south,204304
2021-05-27,east,219961
2021-05-27,west,186624
2021-05-28,north,194481
2021-05-28,south,168921
2021-05-28,east,207936
2021-05-28,west,194481
2021-05-29,north,184900
2021-05-29,south,240100
2021-05-29,east,160801
2021-05-29,west,178929
2021-05-30,north,226576
2021-05-30,south,198025
2021-05-30,east,247009
2021-05-30,west,213444
2021-05-31,north,229441
2021-05-31,south,175561
2021-05-31,east,197136
2021-05-31,west,181476
2021-06-01,north,183184
2021-06-01,south,240100
2021-06-01,east,168921
2021-06-01,west,196249
2021-06-02,north,162409
2021-06-02,south,220900
2021-06-02,east,160801
2021-06-02,west,162409
2021-06-03,north,225625
2021-06-03,south,164025
2021-06-03,east,225625
2021-06-03,west,211600
2021-06-04,north,231361
2021-06-04,south,182329
2021-06-04,east,214369
2021-06-04,west,211600
2021-06-05,north,235225
2021-06-05,south,230400
2021-06-05,east,201601
2021-06-05,west,173889
2021-06-06,north,163216
2021-06-06,south,191844
2021-06-06,east,240100
2021-06-06,west,201601
2021-06-07,north,228484
2021-06-07,south,163216
2021-06-07,east,222784
2021-06-07,west,171396
2021-06-08,north,209764
2021-06-08,south,165649
2021-06-08,east,240100
2021-06-08,west,179776
2021-06-09,north,246016
2021-06-09,south,250000
2021-06-09,east,223729
2021-06-09,west,217156
2021-06-10,north,207936
2021-06-10,south,162409
2021-06-10,east,250000
2021-06-10,west,231361
2021-06-11,north,227529
2021-06-11,south,174724
2021-06-11,east,211600
2021-06-11,west,220900
2021-06-12,north,175561
2021-06-12,south,225625
2021-06-12,east,206116
2021-06-12,west,223729
2021-06-13,north,194481
2021-06-13,south,204304
2021-06-13,east,182329
2021-06-13,west,207936
2021-06-14,north,247009
2021-06-14,south,164025
2021-06-14,east,242064
2021-06-14,west,208849
2021-06-15,north,174724
2021-06-15,south,172225
2021-06-15,east,180625
2021-06-15,west,173889
2021-06-16,north,232324
2021-06-16,south,205209
2021-06-16,east,184041
2021-06-16,west,215296
2021-06-17,north,204304
2021-06-17,south,242064
2021-06-17,east,169744
2021-06-17,west,179776
2021-06-18,north,216225
2021-06-18,south,207025
2021-06-18,east,208849
2021-06-18,west,184900
2021-06-19,north,186624
2021-06-19,south,163216
2021-06-19,east,236196
2021-06-19,west,164025
2021-06-20,north,207936
2021-06-20,south,235225
2021-06-20,east,198916
2021-06-20,west,186624
2021-06-21,north,222784
2021-06-21,south,212521
2021-06-21,east,177241
2021-06-21,west,209764
2021-06-22,north,207936
2021-06-22,south,161604
2021-06-22,east,175561
2021-06-22,west,206116
2021-06-23,north,173056
2021-06-23,south,219961
2021-06-23,east,200704
2021-06-23,west,235225
2021-06-24,north,228484
2021-06-24,south,185761
2021-06-24,east,169744
2021-06-24,west,168921
2021-06-25,north,183184
2021-06-25,south,219024
2021-06-25,east,164836
2021-06-25,west,213444
2021-06-26,north,170569
2021-06-26,south,217156
2021-06-26,east,184041
2021-06-26,west,168100
2021-06-27,north,175561
2021-06-27,south,242064
2021-06-27,east,192721
2021-06-27,west,163216
2021-06-28,north,190969
2021-06-28,south,191844
2021-06-28,east,168100
2021-06-28,west,167281
2021-06-29,north,185761
2021-06-29,south,182329
2021-06-29,east,207936
2021-06-29,west,247009
2021-06-30,north,166464
2021-06-30,south,181476
2021-06-30,east,248004
2021-06-30,west,186624
2021-07-01,north,170569
2021-07-01,south,221841
2021-07-01,east,194481
2021-07-01,west,205209
2021-07-02,north,160801
2021-07-02,south,240100
2021-07-02,east,250000
2021-07-02,west,239121
2021-07-03,north,242064
2021-07-03,south,169744
2021-07-03,east,174724
2021-07-03,west,233289
2021-07-04,north,229441
2021-07-04,south,224676
2021-07-04,east,178084
2021-07-04,west,229441
2021-07-05,north,194481
2021-07-05,south,201601
2021-07-05,east,217156
2021-07-05,west,161604
2021-07-06,north,236196
2021-07-06,south,180625
2021-07-06,east,199809
2021-07-06,west,189225
2021-07-07,north,242064
2021-07-07,south,250000
2021-07-07,east,214369
2021-07-07,west,179776
2021-07-08,north,166464
2021-07-08,south,235225
2021-07-08,east,225625
2021-07-08,west,173056
2021-07-09,north,177241
2021-07-09,south,200704
2021-07-09,east,162409
2021-07-09,west,188356
2021-07-10,north,192721
2021-07-10,south,238144
2021-07-10,east,166464
2021-07-10,west,204304
2021-07-11,north,188356
2021-07-11,south,193600
2021-07-11,east,204304
2021-07-11,west,229441
2021-07-12,north,161604
2021-07-12,south,160801
2021-07-12,east,202500
2021-07-12,west,161604
2021-07-13,north,184041
2021-07-13,south,177241
2021-07-13,east,205209
2021-07-13,west,163216
2021-07-14,north,210681
2021-07-14,south,217156
2021-07-14,east,207936
2021-07-14,west,167281
2021-07-15,north,225625
2021-07-15,south,224676
2021-07-15,east,203401
2021-07-15,west,212521
2021-07-16,north,238144
2021-07-16,south,163216
2021-07-16,east,165649
2021-07-16,west,185761
2021-07-17,north,184041
2021-07-17,south,173056
2021-07-17,east,219961
2021-07-17,west,198916
2021-07-18,north,225625
2021-07-18,south,187489
2021-07-18,east,189225
2021-07-18,west,227529
2021-07-19,north,210681
2021-07-19,south,188356
2021-07-19,east,166464
2021-07-19,west,194481
2021-07-20,north,237169
2021-07-20,south,226576
2021-07-20,east,239121
2021-07-20,west,228484
2021-07-21,north,178929
2021-07-21,south,207025
2021-07-21,east,193600
2021-07-21,west,212521
2021-07-22,north,207936
2021-07-22,south,183184
2021-07-22,east,194481
2021-07-22,west,240100
2021-07-23,north,169744
2021-07-23,south,193600
2021-07-23,east,228484
2021-07-23,west,172225
2021-07-24,north,162409
2021-07-24,south,199809
2021-07-24,east,222784
2021-07-24,west,180625
2021-07-25,north,199809
2021-07-25,south,240100
2021-07-25,east,185761
2021-07-25,west,207936
2021-07-26,north,208849
2021-07-26,south,229441
2021-07-26,east,222784
2021-07-26,west,209764
2021-07-27,north,238144
2021-07-27,south,214369
2021-07-27,east,173056
2021-07-27,west,240100
2021-07-28,north,187489
2021-07-28,south,227529
2021-07-28,east,161604
2021-07-28,west,235225
2021-07-29,north,180625
2021-07-29,south,180625
2021-07-29,east,199809
2021-07-29,west,222784
2021-07-30,north,160801
2021-07-30,south,193600
2021-07-30,east,185761
2021-07-30,west,201601
2021-07-31,north,197136
2021-07-31,south,198025
2021-07-31,east,184900
2021-07-31,west,184041
2021-08-01,north,171396
2021-08-01,south,205209
2021-08-01,east,168921
2021-08-01,west,187489
2021-08-02,north,207936
2021-08-02,south,207025
2021-08-02,east,193600
2021-08-02,west,248004
2021-08-03,north,220900
2021-08-03,south,172225
2021-08-03,east,202500
2021-08-03,west,214369
2021-08-04,north,246016
2021-08-04,south,171396
2021-08-04,east,240100
2021-08-04,west,161604
2021-08-05,north,234256
2021-08-05,south,196249
2021-08-05,east,181476
2021-08-05,west,170569
2021-08-06,north,169744
2021-08-06,south,168100
2021-08-06,east,244036
2021-08-06,west,210681
2021-08-07,north,198916
2021-08-07,south,164836
2021-08-07,east,213444
2021-08-07,west,233289
2021-08-08,north,246016
2021-08-08,south,198916
2021-08-08,east,222784
2021-08-08,west,230400
2021-08-09,north,187489
2021-08-09,south,227529
2021-08-09,east,200704
2021-08-09,west,169744
2021-08-10,north,210681
2021-08-10,south,190096
2021-08-10,east,172225
2021-08-10,west,225625
2021-08-11,north,202500
2021-08-11,south,202500
2021-08-11,east,219961
2021-08-11,west,173056
2021-08-12,north,249001
2021-08-12,south,176400
2021-08-12,east,236196
2021-08-12,west,171396
2021-08-13,north,208849
2021-08-13,south,199809
2021-08-13,east,246016
2021-08-13,west,235225
2021-08-14,north,175561
2021-08-14,south,182329
2021-08-14,east,217156
2021-08-14,west,163216
2021-08-15,north,169744
2021-08-15,south,183184
2021-08-15,east,244036
2021-08-15,west,247009
2021-08-16,north,166464
2021-08-16,south,185761
2021-08-16,east,179776
2021-08-16,west,182329
2021-08-17,north,229441
2021-08-17,south,245025
2021-08-17,east,222784
2021-08-17,west,189225
2021-08-18,north,248004
2021-08-18,south,172225
2021-08-18,east,216225
2021-08-18,west,239121
2021-08-19,north,173056
2021-08-19,south,224676
2021-08-19,east,198025
2021-08-19,west,249001
2021-08-20,north,186624
2021-08-20,south,192721
2021-08-20,east,214369
2021-08-20,west,188356
2021-08-21,north,198916
2021-08-21,south,175561
2021-08-21,east,168100
2021-08-21,west,248004
2021-08-22,north,175561
2021-08-22,south,190096
2021-08-22,east,172225
2021-08-22,west,245025
2021-08-23,north,163216
2021-08-23,south,160000
2021-08-23,east,195364
2021-08-23,west,185761
2021-08-24,north,196249
2021-08-24,south,245025
2021-08-24,east,205209
2021-08-24,west,164836
2021-08-25,north,163216
2021-08-25,south,200704
2021-08-25,east,160000
2021-08-25,west,184900
2021-08-26,north,224676
2021-08-26,south,190096
2021-08-26,east,244036
2021-08-26,west,184900
2021-08-27,north,188356
2021-08-27,south,204304
2021-08-27,east,183184
2021-08-27,west,167281
2021-08-28,north,248004
2021-08-28,south,215296
2021-08-28,east,198916
2021-08-28,west,238144
2021-08-29,north,190969
2021-08-29,south,220900
2021-08-29,east,239121
2021-08-29,west,223729
2021-08-30,north,170569
2021-08-30,south,162409
2021-08-30,east,186624
2021-08-30,west,211600
2021-08-31,north,167281
2021-08-31,south,238144
2021-08-31,east,187489
2021-08-31,west,190096
2021-09-01,north,217156
2021-09-01,south,200704
2021-09-01,east,179776
2021-09-01,west,249001
2021-09-02,north,173056
2021-09-02,south,233289
2021-09-02,east,173889
2021-09-02,west,230400
2021-09-03,north,203401
2021-09-03,south,201601
2021-09-03,east,163216
2021-09-03,west,206116
2021-09-04,north,229441
2021-09-04,south,187489
2021-09-04,east,163216
2021-09-04,west,182329
2021-09-05,north,217156
2021-09-05,south,209764
2021-09-05,east,167281
2021-09-05,west,203401
2021-09-06,north,219961
2021-09-06,south,190969
2021-09-06,east,218089
2021-09-06,west,211600
2021-09-07,north,166464
2021-09-07,south,168921
2021-09-07,east,206116
2021-09-07,west,218089
2021-09-08,north,235225
2021-09-08,south,239121
2021-09-08,east,246016
2021-09-08,west,246016
2021-09-09,north,160000
2021-09-09,south,172225
2021-09-09,east,219961
2021-09-09,west,201601
2021-09-10,north,171396
2021-09-10,south,223729
2021-09-10,east,162409
2021-09-10,west,225625
2021-09-11,north,206116
2021-09-11,south,162409
2021-09-11,east,160000
2021-09-11,west,210681
2021-09-12,north,237169
2021-09-12,south,247009
2021-09-12,east,240100
2021-09-12,west,194481
2021-09-13,north,233289
2021-09-13,south,238144
2021-09-13,east,248004
2021-09-13,west,233289
2021-09-14,north,204304
2021-09-14,south,227529
2021-09-14,east,207936
2021-09-14,west,195364
2021-09-15,north,171396
2021-09-15,south,177241
2021-09-15,east,235225
2021-09-15,west,205209
2021-09-16,north,191844
2021-09-16,south,178084
2021-09-16,east,178929
2021-09-16,west,241081
2021-09-17,north,206116
2021-09-17,south,220900
2021-09-17,east,223729
2021-09-17,west,206116
2021-09-18,north,193600
2021-09-18,south,250000
2021-09-18,east,235225
2021-09-18,west,209764
2021-09-19,north,242064
2021-09-19,south,190969
2021-09-19,east,228484
2021-09-19,west,189225
2021-09-20,north,246016
2021-09-20,south,227529
2021-09-20,east,184900
2021-09-20,west,198025
2021-09-21,north,229441
2021-09-21,south,229441
2021-09-21,east,239121
2021-09-21,west,210681
2021-09-22,north,208849
2021-09-22,south,175561
2021-09-22,east,213444
2021-09-22,west,179776
2021-09-23,north,172225
2021-09-23,south,228484
2021-09-23,east,247009
2021-09-23,west,245025
2021-09-24,north,198025
2021-09-24,south,216225
2021-09-24,east,192721
2021-09-24,west,232324
2021-09-25,north,208849
2021-09-25,south,160000
2021-09-25,east,219961
2021-09-25,west,230400
2021-09-26,north,204304
2021-09-26,south,211600
2021-09-26,east,184900
2021-09-26,west,193600
2021-09-27,north,183184
2021-09-27,south,223729
2021-09-27,east,174724
2021-09-27,west,178929
2021-09-28,north,171396
2021-09-28,south,173889
2021-09-28,east,237169
2021-09-28,west,178929
2021-09-29,north,219024
2021-09-29,south,198025
2021-09-29,east,183184
2021-09-29,west,200704
2021-09-30,north,160000
2021-09-30,south,189225
2021-09-30,east,163216
2021-09-30,west,235225
2021-10-01,north,220900
2021-10-01,south,196249
2021-10-01,east,219961
2021-10-01,west,222784
2021-10-02,north,224676
2021-10-02,south,190096
2021-10-02,east,160000
2021-10-02,west,199809
2021-10-03,north,168921
2021-10-03,south,205209
2021-10-03,east,187489
2021-10-03,west,187489
2021-10-04,north,182329
2021-10-04,south,229441
2021-10-04,east,200704
2021-10-04,west,210681
2021-10-05,north,235225
2021-10-05,south,203401
2021-10-05,east,184041
2021-10-05,west,160000
2021-10-06,north,174724
2021-10-06,south,228484
2021-10-06,east,179776
2021-10-06,west,231361
2021-10-07,north,224676
2021-10-07,south,173056
2021-10-07,east,186624
2021-10-07,west,206116
2021-10-08,north,241081
2021-10-08,south,222784
2021-10-08,east,173889
2021-10-08,west,167281
2021-10-09,north,204304
2021-10-09,south,211600
2021-10-09,east,170569
2021-10-09,west,164025
2021-10-10,north,230400
2021-10-10,south,203401
2021-10-10,east,218089
2021-10-10,west,242064
2021-10-11,north,179776
2021-10-11,south,198916
2021-10-11,east,192721
2021-10-11,west,194481
2021-10-12,north,177241
2021-10-12,south,177241
2021-10-12,east,170569
2021-10-12,west,160801
2021-10-13,north,194481
2021-10-13,south,249001
2021-10-13,east,180625
2021-10-13,west,232324
2021-10-14,north,215296
2021-10-14,south,161604
2021-10-14,east,217156
2021-10-14,west,207025
2021-10-15,north,212521
2021-10-15,south,235225
2021-10-15,east,213444
2021-10-15,west,174724
2021-10-16,north,247009
2021-10-16,south,233289
2021-10-16,east,229441
2021-10-16,west,174724
2021-10-17,north,161604
2021-10-17,south,173889
2021-10-17,east,202500
2021-10-17,west,240100
2021-10-18,north,198916
2021-10-18,south,213444
2021-10-18,east,160801
2021-10-18,west,164025
2021-10-19,north,173889
2021-10-19,south,207025
2021-10-19,east,197136
2021-10-19,west,229441
2021-10-20,north,171396
2021-10-20,south,195364
2021-10-20,east,209764
2021-10-20,west,226576
2021-10-21,north,245025
2021-10-21,south,189225
2021-10-21,east,162409
2021-10-21,west,178929
2021-10-22,north,164836
2021-10-22,south,230400
2021-10-22,east,190096
2021-10-22,west,219961
2021-10-23,north,247009
2021-10-23,south,198025
2021-10-23,east,175561
2021-10-23,west,220900
2021-10-24,north,214369
2021-10-24,south,185761
2021-10-24,east,212521
2021-10-24,west,202500
2021-10-25,north,244036
2021-10-25,south,182329
2021-10-25,east,203401
2021-10-25,west,206116
2021-10-26,north,232324
2021-10-26,south,248004
2021-10-26,east,202500
2021-10-26,west,197136
2021-10-27,north,184041
2021-10-27,south,184041
2021-10-27,east,240100
2021-10-27,west,174724
2021-10-28,north,187489
2021-10-28,south,221841
2021-10-28,east,214369
2021-10-28,west,211600
2021-10-29,north,198025
2021-10-29,south,189225
2021-10-29,east,237169
2021-10-29,west,165649
2021-10-30,north,236196
2021-10-30,south,190096
2021-10-30,east,169744
2021-10-30,west,244036
2021-10-31,north,230400
2021-10-31,south,197136
2021-10-31,east,229441
2021-10-31,west,179776
2021-11-01,north,173056
2021-11-01,south,239121
2021-11-01,east,233289
2021-11-01,west,221841
2021-11-02,north,231361
2021-11-02,south,179776
2021-11-02,east,192721
2021-11-02,west,164025
2021-11-03,north,212521
2021-11-03,south,165649
2021-11-03,east,173889
2021-11-03,west,208849
2021-11-04,north,194481
2021-11-04,south,185761
2021-11-04,east,177241
2021-11-04,west,173889
2021-11-05,north,245025
2021-11-05,south,235225
2021-11-05,east,217156
2021-11-05,west,194481
2021-11-06,north,199809
2021-11-06,south,168100
2021-11-06,east,241081
2021-11-06,west,170569
2021-11-07,north,195364
2021-11-07,south,170569
2021-11-07,east,196249
2021-11-07,west,207025
2021-11-08,north,160801
2021-11-08,south,179776
2021-11-08,east,183184
2021-11-08,west,204304
2021-11-09,north,187489
2021-11-09,south,160000
2021-11-09,east,237169
2021-11-09,west,202500
2021-11-10,north,247009
2021-11-10,south,174724
2021-11-10,east,164025
2021-11-10,west,223729
2021-11-11,north,184900
2021-11-11,south,186624
2021-11-11,east,165649
2021-11-11,west,239121
2021-11-12,north,220900
2021-11-12,south,181476
2021-11-12,east,167281
2021-11-12,west,248004
2021-11-13,north,214369
2021-11-13,south,195364
2021-11-13,east,219961
2021-11-13,west,208849
2021-11-14,north,198025
2021-11-14,south,191844
2021-11-14,east,249001
2021-11-14,west,247009
2021-11-15,north,177241
2021-11-15,south,235225
2021-11-15,east,185761
2021-11-15,west,249001
2021-11-16,north,247009
2021-11-16,south,198025
2021-11-16,east,214369
2021-11-16,west,211600
2021-11-17,north,187489
2021-11-17,south,200704
2021-11-17,east,209764
2021-11-17,west,164025
2021-11-18,north,173056
2021-11-18,south,216225
2021-11-18,east,177241
2021-11-18,west,201601
2021-11-19,north,190096
2021-11-19,south,190096
2021-11-19,east,219961
2021-11-19,west,237169
2021-11-20,north,248004
2021-11-20,south,186624
2021-11-20,east,242064
2021-11-20,west,166464
2021-11-21,north,161604
2021-11-21,south,238144
2021-11-21,east,191844
2021-11-21,west,223729
2021-11-22,north,184041
2021-11-22,south,234256
2021-11-22,east,193600
2021-11-22,west,172225
2021-11-23,north,172225
2021-11-23,south,240100
2021-11-23,east,207936
2021-11-23,west,197136
2021-11-24,north,232324
2021-11-24,south,162409
2021-11-24,east,163216
2021-11-24,west,169744
2021-11-25,north,232324
2021-11-25,south,247009
2021-11-25,east,239121
2021-11-25,west,208849
2021-11-26,north,248004
2021-11-26,south,196249
2021-11-26,east,162409
2021-11-26,west,171396
2021-11-27,north,188356
2021-11-27,south,199809
2021-11-27,east,184041
2021-11-27,west,224676
2021-11-28,north,165649
2021-11-28,south,218089
2021-11-28,east,228484
2021-11-28,west,250000
2021-11-29,north,190096
2021-11-29,south,249001
2021-11-29,east,188356
2021-11-29,west,207025
2021-11-30,north,205209
2021-11-30,south,165649
2021-11-30,east,246016
2021-11-30,west,228484
2021-12-01,north,233289
2021-12-01,south,207025
2021-12-01,east,176400
2021-12-01,west,177241
2021-12-02,north,217156
2021-12-02,south,188356
2021-12-02,east,242064
2021-12-02,west,193600
2021-12-03,north,198025
2021-12-03,south,220900
2021-12-03,east,180625
2021-12-03,west,201601
2021-12-04,north,164025
2021-12-04,south,161604
2021-12-04,east,160801
2021-12-04,west,241081
2021-12-05,north,181476
2021-12-05,south,239121
2021-12-05,east,191844
2021-12-05,west,205209
2021-12-06,north,226576
2021-12-06,south,199809
2021-12-06,east,193600
2021-12-06,west,193600
2021-12-07,north,174724
2021-12-07,south,187489
2021-12-07,east,211600
2021-12-07,west,230400
2021-12-08,north,182329
2021-12-08,south,214369
2021-12-08,east,225625
2021-12-08,west,173056
2021-12-09,north,206116
2021-12-09,south,236196
2021-12-09,east,218089
2021-12-09,west,170569
2021-12-10,north,199809
2021-12-10,south,225625
2021-12-10,east,230400
2021-12-10,west,212521
2021-12-11,north,213444
2021-12-11,south,185761
2021-12-11,east,237169
2021-12-11,west,187489
2021-12-12,north,198025
2021-12-12,south,168921
2021-12-12,east,199809
2021-12-12,west,210681
2021-12-13,north,166464
2021-12-13,south,215296
2021-12-13,east,178084
2021-12-13,west,190096
2021-12-14,north,222784
2021-12-14,south,234256
2021-12-14,east,224676
2021-12-14,west,218089
2021-12-15,north,247009
2021-12-15,south,249001
2021-12-15,east,223729
2021-12-15,west,185761
2021-12-16,north,227529
2021-12-16,south,227529
2021-12-16,east,237169
2021-12-16,west,209764
2021-12-17,north,195364
2021-12-17,south,173889
2021-12-17,east,174724
2021-12-17,west,224676
2021-12-18,north,184041
2021-12-18,south,195364
2021-12-18,east,226576
2021-12-18,west,241081
2021-12-19,north,206116
2021-12-19,south,166464
2021-12-19,east,190096
2021-12-19,west,250000
2021-12-20,north,178929
2021-12-20,south,216225
2021-12-20,east,202500
2021-12-20,west,190096
2021-12-21,north,217156
2021-12-21,south,172225
2021-12-21,east,221841
2021-12-21,west,221841
2021-12-22,north,194481
2021-12-22,south,185761
2021-12-22,east,161604
2021-12-22,west,160801
2021-12-23,north,232324
2021-12-23,south,205209
2021-12-23,east,194481
2021-12-23,west,178929
2021-12-24,north,168100
2021-12-24,south,182329
2021-12-24,east,238144
2021-12-24,west,222784
2021-12-25,north,231361
2021-12-25,south,178929
2021-12-25,east,173889
2021-12-25,west,209764
2021-12-26,north,201601
2021-12-26,south,242064
2021-12-26,east,240100
2021-12-26,west,213444
2021-12-27,north,224676
2021-12-27,south,166464
2021-12-27,east,233289
2021-12-27,west,162409
2021-12-28,north,201601
2021-12-28,south,179776
2021-12-28,east,233289
2021-12-28,west,210681
2021-12-29,north,239121
2021-12-29,south,196249
2021-12-29,east,208849
2021-12-29,west,229441
2021-12-30,north,237169
2021-12-30,south,230400
2021-12-30,east,204304
2021-12-30,west,214369
2021-12-31,north,214369
2021-12-31,south,189225
2021-12-31,east,210681
2021-12-31,west,168921
2022-01-01,north,181476
2022-01-01,south,246016
2022-01-01,east,191844
2022-01-01,west,188356
2022-01-02,north,186624
2022-01-02,south,179776
2022-01-02,east,178084
2022-01-02,west,173056
2022-01-03,north,168100
2022-01-03,south,184900
2022-01-03,east,238144
2022-01-03,west,168921
2022-01-04,north,231361
2022-01-04,south,163216
2022-01-04,east,161604
2022-01-04,west,160801
2022-01-05,north,246016
2022-01-05,south,222784
2022-01-05,east,164025
2022-01-05,west,207025
2022-01-06,north,201601
2022-01-06,south,169744
2022-01-06,east,209764
2022-01-06,west,194481
2022-01-07,north,170569
2022-01-07,south,168100
2022-01-07,east,190096
2022-01-07,west,182329
2022-01-08,north,224676
2022-01-08,south,201601
2022-01-08,east,171396
2022-01-08,west,229441
2022-01-09,north,248004
2022-01-09,south,177241
2022-01-09,east,218089
2022-01-09,west,202500
2022-01-10,north,200704
2022-01-10,south,174724
2022-01-10,east,224676
2022-01-10,west,214369
2022-01-11,north,160000
2022-01-11,south,172225
2022-01-11,east,212521
2022-01-11,west,184041
2022-01-12,north,168100
2022-01-12,south,204304
2022-01-12,east,175561
2022-01-12,west,250000
2022-01-13,north,204304
2022-01-13,south,223729
2022-01-13,east,247009
2022-01-13,west,190096
2022-01-14,north,201601
2022-01-14,south,198025
2022-01-14,east,173056
2022-01-14,west,202500
2022-01-15,north,178929
2022-01-15,south,184041
2022-01-15,east,181476
2022-01-15,west,179776
2022-01-16,north,214369
2022-01-16,south,232324
2022-01-16,east,209764
2022-01-16,west,184900
2022-01-17,north,210681
2022-01-17,south,162409
2022-01-17,east,171396
2022-01-17,west,175561
2022-01-18,north,167281
2022-01-18,south,180625
2022-01-18,east,173889
2022-01-18,west,175561
2022-01-19,north,210681
2022-01-19,south,205209
2022-01-19,east,166464
2022-01-19,west,193600
2022-01-20,north,233289
2022-01-20,south,237169
2022-01-20,east,186624
2022-01-20,west,195364
2022-01-21,north,210681
2022-01-21,south,231361
2022-01-21,east,226576
2022-01-21,west,222784
2022-01-22,north,173056
2022-01-22,south,197136
2022-01-22,east,249001
2022-01-22,west,250000
2022-01-23,north,188356
2022-01-23,south,182329
2022-01-23,east,194481
2022-01-23,west,239121
2022-01-24,north,192721
2022-01-24,south,225625
2022-01-24,east,224676
2022-01-24,west,232324
2022-01-25,north,244036
2022-01-25,south,224676
2022-01-25,east,178084
2022-01-25,west,246016
2022-01-26,north,173889
2022-01-26,south,215296
2022-01-26,east,172225
2022-01-26,west,247009
2022-01-27,north,187489
2022-01-27,south,230400
2022-01-27,east,168921
2022-01-27,west,237169
2022-01-28,north,226576
2022-01-28,south,232324
2022-01-28,east,200704
2022-01-28,west,240100
2022-01-29,north,191844
2022-01-29,south,219961
2022-01-29,east,209764
2022-01-29,west,226576
2022-01-30,north,184041
2022-01-30,south,184900
2022-01-30,east,250000
2022-01-30,west,212521
2022-01-31,north,167281
2022-01-31,south,225625
2022-01-31,east,166464
2022-01-31,west,168921
2022-02-01,north,231361
2022-02-01,south,213444
2022-02-01,east,231361
2022-02-01,west,234256
2022-02-02,north,186624
